PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Janson, Svante								Random Recursive Trees and Preferential Attachment Trees are Random Split Trees								COMBINATORICS PROBABILITY & COMPUTING				28	1			81	99		10.1017/S0963548318000226					JAN 2019	2019	We consider linear preferential attachment trees, and show that they can be regarded as random split trees in the sense of Devroye (1999), although with infinite potential branching. In particular, this applies to the random recursive tree and the standard preferential attachment tree. An application is given to the sum over all pairs of nodes of the common number of ancestors.									0	0	0	0	0	0			0963-5483	1469-2163		WOS:000459867700005		
J	Yang, Guangyu; Xu, Daolin; Zhang, Haicheng								A New Recurrence-Network-Based Time Series Analysis Approach for Characterizing System Dynamics								ENTROPY				21	1					45	10.3390/e21010045					JAN 2019	2019	In this paper, a novel analysis method based on recurrence networks is proposed to characterize the evolution of dynamical systems. Through phase space reconstruction, a time series was transformed into a high-dimensional recurrence network and a corresponding low-dimensional recurrence network, respectively. Then, two appropriate statistics, the correlation coefficient of node degrees (CCND) and the edge similarity, were proposed to unravel the evolution properties of the considered signal. Through the investigation of the time series with distinct dynamics, different patterns in the decline rate of the CCND at different network dimensions were observed. Interestingly, an exponential scaling emerged in the CCND analysis for the chaotic time series. Moreover, it was demonstrated that the edge similarity can further characterize dynamical systems and provide detailed information on the studied time series. A method based on the fluctuation of edge similarities for neighboring edge groups was proposed to determine the number of groups that the edges should be partitioned into. Through the analysis of chaotic series corrupted by noise, it was demonstrated that both the CCND and edge similarity derived from different time series are robust under additive noise. Finally, the application of the proposed method to ventricular time series showed its effectiveness in differentiating healthy subjects from ventricular tachycardia (VT) patients.									0	0	0	0	0	0			1099-4300			WOS:000459740300045		
J	Viljoen, Nadia M.; Joubert, Johan W.					Joubert, Johan W/0000-0001-6631-1803			Supply chain micro-communities in urban areas								JOURNAL OF TRANSPORT GEOGRAPHY				74				211	222		10.1016/j.jtrangeo.2018.11.011					JAN 2019	2019	An increase in urban freight transport is inevitable as growing urban populations require more goods, more conveniently. A deeper understanding of the geography and trends of urban freight transport must recognise that it is the aggregate result of a complex web of supply chain interactions. To understand the trends, the behaviour of the underlying supply chains must be understood. Using Global Positioning System (GPS) traces of commercial vehicles and network theory concepts, this paper examines the characteristics of supply chain micro communities in three urban areas in South Africa. The similarity in the structure of these micro-communities across the three, very diverse, areas suggests that the dynamics that drive supply chain interaction are not dependent on local geography. Four prominent archetypes were identified that account for more than half of the micro-communities in each area. Directionality, geographic dispersion and the balance of importance in the micro-communities are studied in the context of these archetypes. This paper presents a first puzzle piece in deducing urban freight transport patterns from supply chain interaction. Furthermore the results are an empirical benchmark that can validate theoretic models of urban supply chain interaction.									0	0	0	0	0	0			0966-6923	1873-1236		WOS:000459519800019		
J	Calignano, Giuseppe; Fitjar, Rune Dahl; Hjertvikrem, Nina				Fitjar, Rune Dahl/C-2580-2013	Fitjar, Rune Dahl/0000-0001-5333-2701			Innovation networks and green restructuring: Which path development can EU Framework Programmes stimulate in Norway?								NORSK GEOGRAFISK TIDSSKRIFT-NORWEGIAN JOURNAL OF GEOGRAPHY				73	1	SI		65	78		10.1080/00291951.2018.1561512					JAN 1 2019	2019	With combined insights from evolutionary economic geography and transition studies, the article examines the engagement of different regions in Norway in the innovation networks created within the European Union's environmental programmes. The aim is to explore the programmes' potential for supporting green economy and economic restructuring through branching and new path creation. The authors assess which regions participate in the programmes, which international networks they build, and which organisations participate in different regions. They compare three regions with different restructuring needs and research capacity - the counties of Rogaland, Hordaland, and Sor-Trondelag (now part of the county of Trondelag). They find that overall, Norwegian organisations participate relatively frequently in the programmes, but private firms play a marginal role. Their partners are mainly in core EU regions. Regional participation in the programmes is a function of research capacity as well as oil dependence. The authors conclude that in research-oriented regions, research establishments tend to dominate participation, creating potential for restructuring mainly through path creation. In oil-dependent regions, private firms account for a higher share of participants, enhancing the potential for branching. As the former regions participate more, the programme can mainly stimulate path creation.									1	0	0	0	0	1			0029-1951	1502-5292		WOS:000459691200006		
J	Li, Kezan; Zhu, Guanghu; Ma, Zhongjun; Chen, Lijuan								Dynamic stability of an SIQS epidemic network and its optimal control								COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION				66				84	95		10.1016/j.cnsns.2018.06.020					JAN 2019	2019	In order to better understand and utilize the quarantine control when encountering outbreaks of infectious diseases, this paper introduces a nonlinear SIQS epidemic model on complex networks. By using complex network theory and Lyapunov function method, we obtain its basic reproduction number and global stability of both disease-free equilibrium and endemic equilibrium. Moreover, we investigate the optimal quarantine control problem for reducing control cost. By applying the optimal control theory, we obtain existence and uniqueness of the optimal control and the model's optimal solution. These results are verified by some numerical examples, and the influence of network structure on the optimal control is also studied. (C) 2018 Elsevier B.V. All rights reserved.									1	0	0	0	0	1			1007-5704	1878-7274		WOS:000439419000006		
J	Xu, Guangluan; Wang, Xiaoke; Wang, Yang; Lin, Daoyu; Sun, Xian; Fu, Kun								Edge-Nodes Representation Neural Machine for Link Prediction								ALGORITHMS				12	1						10.3390/a12010012					JAN 2019	2019	Link prediction is a task predicting whether there is a link between two nodes in a network. Traditional link prediction methods that assume handcrafted features (such as common neighbors) as the link's formation mechanism are not universal. Other popular methods tend to learn the link's representation, but they cannot represent the link fully. In this paper, we propose Edge-Nodes Representation Neural Machine (ENRNM), a novel method which can learn abundant topological features from the network as the link's representation to promote the formation of the link. The ENRNM learns the link's formation mechanism by combining the representation of edge and the representations of nodes on the two sides of the edge as link's full representation. To predict the link's existence, we train a fully connected neural network which can learn meaningful and abundant patterns. We prove that the features of edge and two nodes have the same importance in link's formation. Comprehensive experiments are conducted on eight networks, experiment results demonstrate that the method ENRNM not only exceeds plenty of state-of-the-art link prediction methods but also performs very well on diverse networks with different structures and characteristics.									0	0	0	0	0	0			1999-4893			WOS:000459725100012		
J	Hua, Jie; Huang, Mao Lin; Huang, Weidong; Zhao, Chenglin								Applying Graph Centrality Metrics in Visual Analytics of Scientific Standard Datasets								SYMMETRY-BASEL				11	1					30	10.3390/sym11010030					JAN 2019	2019	Graphs are often used to model data with a relational structure and graphs are usually visualised into node-link diagrams for a better understanding of the underlying data. Node-link diagrams represent not only data entries in a graph, but also the relations among the data entries. Further, many graph drawing algorithms and graph centrality metrics have been successfully applied in visual analytics of various graph datasets, yet little attention has been paid to analytics of scientific standard data. This study attempts to adopt graph drawing methods (force-directed algorithms) to visualise scientific standard data and provide information with importance ranking' based on graph centrality metrics such as Weighted Degree, PageRank, Eigenvector, Betweenness and Closeness factors. The outcomes show that our method can produce clear graph layouts of scientific standard for visual analytics, along with the importance ranking' factors (represent via node colour, size etc.). Our method may assist users with tracking various relationships while understanding scientific standards with fewer relation issues (missing/wrong connection etc.) through focusing on higher priority standards.									0	0	0	0	0	0			2073-8994			WOS:000459739500030		
J	Rodriguez Lucatero, Carlos; Alarcon Ramos, Luis Angel								Use of Enumerative Combinatorics for Proving the Applicability of an Asymptotic Stability Result on Discrete-Time SIS Epidemics in Complex Networks								MATHEMATICS				7	1					30	10.3390/math7010030					JAN 2019	2019	In this paper, we justify by the use of Enumerative Combinatorics, the applicability of an asymptotic stability result on Discrete-Time Epidemics in Complex Networks, where the complex dynamics of an epidemic model to identify the nodes that contribute the most to the propagation process are analyzed, and, because of that, are good candidates to be controlled in the network in order to stabilize the network to reach the extinction state. The epidemic model analyzed was proposed and published in 2011 by of Gomez et al. The asymptotic stability result obtained in the present article imply that it is not necessary to control all nodes, but only a minimal set of nodes if the topology of the network is not regular. This result could be important in the spirit of considering policies of isolation or quarantine of those nodes to be controlled. Simulation results using a refined version of the asymptotic stability result were presented in another paper of the second author for large free-scale and regular networks that corroborate the theoretical findings. In the present article, we justify the applicability of the controllability result obtained in the mentioned paper in almost all the cases by means of the use of Combinatorics.									0	0	0	0	0	0			2227-7390			WOS:000459734200030		
J	Grando, Felipe; Granville, Lisandro Z.; Lamb, Luis C.								Machine Learning in Network Centrality Measures: Tutorial and Outlook								ACM COMPUTING SURVEYS				51	5					102	10.1145/3237192					JAN 2019	2019	Complex networks are ubiquitous to several computer science domains. Centrality measures are an important analysis mechanism to uncover vital elements of complex networks. However, these metrics have high computational costs and requirements that hinder their applications in large real-world networks. In this tutorial, we explain how the use of neural network learning algorithms can render the application of the metrics in complex networks of arbitrary size. Moreover, the tutorial describes how to identify the best configuration for neural network training and learning such for tasks, besides presenting an easy way to generate and acquire training data. We do so by means of a general methodology, using complex network models adaptable to any application. We show that a regression model generated by the neural network successfully approximates the metric values and therefore is a robust, effective alternative in real-world applications. The methodology and proposed machine-learning model use only a fraction of time with respect to other approximation algorithms, which is crucial in complex network applications.									0	0	0	0	0	0			0360-0300	1557-7341		WOS:000457121600015		
J	Zhang, Lingling; Li, Jing; Zhang, Qiuliu; Meng, Fan; Teng, Weili								Domain Knowledge-Based Link Prediction in Customer-Product Bipartite Graph for Product Recommendation								INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING				18	1			311	338		10.1142/S0219622018410031					JAN 2019	2019	In this paper, we propose domain knowledge-based link prediction algorithm in customer-product bipartite network to improve effectiveness of product recommendation in retail. The domain knowledge is classified into product domain knowledge and time context knowledge, which play an important part in link prediction. We take both of them into consideration in recommendation and form a unified domain knowledge-based link prediction framework. We capture product semantic similarity by ontology-based analysis and time attenuation factor from time context knowledge, then incorporate them into network topological similarity to form a new linkage measure. To evaluate the algorithm, we use a real retail transaction dataset from Food Mart. Experimental results demonstrate that the usage of domain knowledge in link prediction achieved significantly better performance.									0	0	0	0	0	0			0219-6220	1793-6845		WOS:000457238100011		
J	Sorrentino, Francesco; Siddique, Abu Bakar; Pecora, Louis M.					Pecora, Louis/0000-0003-3075-0913			Symmetries in the time-averaged dynamics of networks: Reducing unnecessary complexity through minimal network models								CHAOS				29	1					011101	10.1063/1.5081023					JAN 2019	2019	Complex networks are the subject of fundamental interest from the scientific community at large. Several metrics have been introduced to characterize the structure of these networks, such as the degree distribution, degree correlation, path length, clustering coefficient, centrality measures, etc. Another important feature is the presence of network symmetries. In particular, the effect of these symmetries has been studied in the context of network synchronization, where they have been used to predict the emergence and stability of cluster synchronous states. Here, we provide theoretical, numerical, and experimental evidence that network symmetries play a role in a substantially broader class of dynamical models on networks, including epidemics, game theory, communication, and coupled excitable systems; namely, we see that in all these models, nodes that are related by a symmetry relation show the same time-averaged dynamical properties. This discovery leads us to propose reduction techniques for exact, yet minimal, simulation of complex networks dynamics, which we show are effective in order to optimize the use of computational resources, such as computation time and memory. Published under license by AIP Publishing.									1	0	0	0	0	1			1054-1500	1089-7682		WOS:000457409100001	30709122	
J	Wang, Jiannan; Zhang, Renquan; Wei, Wei; Pei, Sen; Zheng, Zhiming								On the stability of multilayer Boolean networks under targeted immunization								CHAOS				29	1					013133	10.1063/1.5053820					JAN 2019	2019	In this paper, we study targeted immunization in a multilayer Boolean network model for genetic regulatory networks. Given a specific set of nodes immune to perturbations, we find that the stability of a multilayer Boolean network is determined by the largest eigenvalue of the weighted non-backtracking matrix of corresponding aggregated network. Aimed to minimize this largest eigenvalue, we developed the metric of multilayer collective influence (MCI) to quantify the impact of immunizing individual nodes on the stability of the system. Compared with other competing heuristics, immunizing nodes with high MCI scores can stabilize an unstable multilayer network with higher efficiency on both synthetic and real-world networks. Moreover, despite that coupling nodes can exert direct influence across multiple layers, they are found to exhibit less importance as measured by the MCI score. Our work reveals the mechanism of maintaining the stability of multilayer Boolean networks and provides an efficient targeted immunization strategy, which can be potentially applied to the location of pathogenesis of diseases and the development of targeted therapy. Published under license by AIP Publishing.									0	0	0	0	0	0			1054-1500	1089-7682		WOS:000457409100039	30709123	
J	Zhao, Junzhou; Wang, Pinghui; Lui, John C. S.; Towsley, Don; Guan, Xiaohong								Sampling online social networks by random walk with indirect jumps								DATA MINING AND KNOWLEDGE DISCOVERY				33	1			24	57		10.1007/s10618-018-0587-5					JAN 2019	2019	Random walk-based sampling methods are gaining popularity and importance in characterizing large networks. While powerful, they suffer from the slow mixing problem when the graph is loosely connected, which results in poor estimation accuracy. Random walk with jumps (RWwJ) can address the slow mixing problem but it is inapplicable if the graph does not support uniform vertex sampling (UNI). In this work, we develop methods that can efficiently sample a graph without the necessity of UNI but still enjoy the similar benefits as RWwJ. We observe that many graphs under study, called target graphs, do not exist in isolation. In many situations, a target graph is related to an auxiliary graph and a bipartite graph, and they together form a better connected two-layered network structure. This new viewpoint brings extra benefits to graph sampling: if directly sampling a target graph is difficult, we can sample it indirectly with the assistance of the other two graphs. We propose a series of new graph sampling techniques by exploiting such a two-layered network structure to estimate target graph characteristics. Experiments conducted on both synthetic and real-world networks demonstrate the effectiveness and usefulness of these new techniques.									0	0	0	0	0	0			1384-5810	1573-756X		WOS:000455608400002		
J	Gu, Jiaying; Fu, Fei; Zhou, Qing								Penalized estimation of directed acyclic graphs from discrete data								STATISTICS AND COMPUTING				29	1			161	176		10.1007/s11222-018-9801-y					JAN 2019	2019	Bayesian networks, with structure given by a directed acyclic graph (DAG), are a popular class of graphical models. However, learning Bayesian networks from discrete or categorical data is particularly challenging, due to the large parameter space and the difficulty in searching for a sparse structure. In this article, we develop a maximum penalized likelihood method to tackle this problem. Instead of the commonly used multinomial distribution, we model the conditional distribution of a node given its parents by multi-logit regression, in which an edge is parameterized by a set of coefficient vectors with dummy variables encoding the levels of a node. To obtain a sparse DAG, a group norm penalty is employed, and a blockwise coordinate descent algorithm is developed to maximize the penalized likelihood subject to the acyclicity constraint of a DAG. When interventional data are available, our method constructs a causal network, in which a directed edge represents a causal relation. We apply our method to various simulated and real data sets. The results show that our method is very competitive, compared to many existing methods, in DAG estimation from both interventional and high-dimensional observational data.									1	0	0	0	0	1			0960-3174	1573-1375		WOS:000457464800011		
J	Chen, Yun; Hu, Zhigen; Liu, Quan					Hu, Zhigen/0000-0002-2630-1296			EXPLORING THE PROPERTIES OF COST OVERRUN RISK PROPAGATION NETWORK (CORPN) FOR PROMOTING COST MANAGEMENT								JOURNAL OF CIVIL ENGINEERING AND MANAGEMENT				25	1			1	18		10.3846/jcem.2019.7462					2019	2019	Construction cost overrun chronically plagues contractors. To address the issue, numerous studies have explored cost overrun risks (CORs). Nevertheless, their methods of identifying risk relationship are susceptible to experts' experience. In addition, they fail to unearth the relationship structure information and analyze the risk propagation effect. To fill these gaps, this paper intends to propose a methodology that integrates the engineering case analysis and complex network theory, so as to obtain a stable relationship structure and reveal its inherent property. First, 52 CORs and 158 risk paths are extracted from 156 engineering cases, followed by the establishment of a cost overrun risk propagation network (CORPN). Finally, the statistical properties of CORPN are explored. The results indicate that CORPN presents the topological property of heterogeneity. A large number of risk paths can be blocked through preventing the CORs with large total degree, like delay in construction period and engineering quantity increase. Meanwhile, CORPN shows the small-world property. The efficiency of risk propagation can be reduced through preventing the CORs with high betweenness centrality, such as lack of technical skill and experience. These findings contribute to the formulation of beforehand strategies that promote the cost management.									0	0	0	0	0	0			1392-3730	1822-3605		WOS:000457736700001		
J	Zischg, Jonatan; Klinkhamer, Christopher; Zhan, Xianyuan; Rao, P. Suresh C.; Sitzenfrei, Robert								A Century of Topological Coevolution of Complex Infrastructure Networks in an Alpine City								COMPLEXITY										2096749	10.1155/2019/2096749					2019	2019	In this paper, we used complex network analysis approaches to investigate topological coevolution over a century for three different urban infrastructure networks. We applied network analyses to a unique time-stamped network data set of an Alpine case study, representing the historical development of the town and its infrastructure over the past 108 years. The analyzed infrastructure includes the water distribution network (WDN), the urban drainage network (UDN), and the road network (RN). We use the dual representation of the network by using the Hierarchical Intersection Continuity Negotiation (HICN) approach, with pipes or roads as nodes and their intersections as edges. The functional topologies of the networks are analyzed based on the dual graphs, providing insights beyond a conventional graph (primal mapping) analysis. We observe that the RN, WDN, and UDN all exhibit heavy tailed node degree distributions with high dispersion around the mean. In 50 percent of the investigated networks, an be approximated with truncated [Pareto] power-law functions, as they are known for scale-free networks. Structural differences between the three evolving network types resulting from different functionalities and system states are reflected in the and other complex network metrics. Small-world tendencies are identified by comparing the networks with their random and regular lattice network equivalents. Furthermore, we show the remapping of the dual network characteristics to the spatial map and the identification of criticalities among different network types through co-location analysis and discuss possibilities for further applications.									0	0	0	0	0	0			1076-2787	1099-0526		WOS:000456572800001		
J	Li, Ming-Xia; Zhou, Wei-Xing; Stanley, H. Eugene				Zhou, Wei-Xing/B-1250-2008; Li, Ming-Xia/I-1035-2016	Zhou, Wei-Xing/0000-0002-8952-8228; Li, Ming-Xia/0000-0002-0932-4584			Network analysis of the worldwide footballer transfer market								EPL				125	1					18005	10.1209/0295-5075/125/18005					JAN 2019	2019	The transfer of football players is an important part in football games. Most studies on the transfer of football players focus on the transfer system and transfer fees but not on the transfer behavior itself. Based on the 470792 transfer records from 1990 to 2016 among 2:3765 football clubs in 206 countries and regions, we construct a directed footballer transfer network (FTN), where the nodes are the football clubs and the links correspond to the footballer transfers. A systemic analysis is conduced on the topological properties of the FTN. We find that the in-degrees, out-degrees, in-strengths and out-strengths of nodes follow bimodal distributions (a power law with exponential decay), while the distribution of link weights has a power-law tail. We further figure out the correlations between node degrees, node strengths and link weights. We also investigate the general characteristics of different measures of network centrality. Our network analysis of the global footballer transfer market sheds new lights into the investigation of the characteristics of transfer activities. Copyright (C) EPLA, 2019									0	0	0	0	0	0			0295-5075	1286-4854		WOS:000457530600002		
J	Zhang, Chuan; Wang, Xingyuan; Wang, Chunpeng; Liu, Zhuang								Synchronization in nonlinear complex networks with multiple time-varying delays via adaptive aperiodically intermittent control								INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING				33	1			39	51		10.1002/acs.2957					JAN 2019	2019	This article is concerned with the problem of synchronization in nonlinear complex networks with multiple time-varying delays via adaptive aperiodically intermittent control. The couplings inside nodes are assumed to be nonlinear and subject to multiple time-varying delays. Meanwhile, the connection topology among the nodes can be directed and weighted. Then, the adaptive aperiodically intermittent control method is employed to realize synchronization and automatic modification to compensate the changes in dynamic errors. In addition, several synchronization criteria are rigorously induced based on the Lyapunov stability theory. Finally, the proposed control method is evaluated by utilizing numerical simulation. The results can be also applied to linear complex networks with delays.									0	0	0	0	0	0			0890-6327	1099-1115		WOS:000455017000003		
J	Audenaert, Pieter; Colle, Didier; Pickavet, Mario				Pickavet, Mario/E-9530-2019	Pickavet, Mario/0000-0001-5817-7886			Regular Equivalence for Social Networks								APPLIED SCIENCES-BASEL				9	1					117	10.3390/app9010117					JAN 1 2019	2019	Networks and graphs are highly relevant in modeling real-life communities and their interactions. In order to gain insight in their structure, different roles are attributed to vertices, effectively clustering them in equivalence classes. A new formal definition of regular equivalence is presented in this paper, and the relation with other equivalence types is investigated and mathematically proven. An efficient algorithm is designed, able to detect all regularly equivalent roles in large-scale complex networks. We apply it to both Barabasi-Albert random networks, as well as real-life social networks, which leads to interesting insights.									0	0	0	0	0	0			2076-3417			WOS:000456579300117		
J	Humski, Luka; Pintar, Damir; Vranic, Mihaela					Humski, Luka/0000-0002-6819-8899			Analysis of Facebook Interaction as Basis for Synthetic Expanded Social Graph Generation								IEEE ACCESS				7				6622	6636		10.1109/ACCESS.2018.2886468					2019	2019	Social networks have long been the subject of scientific researches, frequently hindered by the unavailability of representative datasets. The advent of online social networks (OSNs), which store data about interactions between billions of people, has greatly alleviated this problem. Since user interaction on the OSNs can correspond to their real-life relationships, OSN datasets quickly became a highly sought-after resource for social network research. However, enabling open access to such data entails serious security and privacy risks, especially after the introduction of the European General Data Protection Regulation. Some researchers mitigate this problem through anonymization, while others argue for the creation of synthetic datasets. We consider synthetic datasets preferable since they circumvent the security and privacy issues. Existing synthetic dataset generators produce a social graph containing only information whether a pair of nodes are connected. However, interpersonal relationships are much more complex. Because of that, our research considers the possibility of generating a synthetic expanded social graph which, in addition to the information about the existence of a connection between a pair of users, also provides information about the types and intensities of users' interactions. As Facebook is the leading OSN today, we performed an extensive analysis of Facebook users' interaction records with the aim of getting an insight into real-life interaction patterns. In this paper, we present results of this analysis at ego-user level and offer the conceptual solution for synthetic expanded social graph generation, which uses conducted analysis results as its basis.									0	0	0	0	0	0			2169-3536			WOS:000456773600001		
J	Tu, Haicheng; Xia, Yongxiang; Iu, Herbert Ho-Ching; Chen, Xi				Xia, Yongxiang/D-2439-2015				Optimal Robustness in Power Grids From a Network Science Perspective								IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS				66	1			126	130		10.1109/TCSII.2018.2832850					JAN 2019	2019	In recent years, the frequent occurrences of large-scale blackouts highlight the necessity of enhancing the robustness of power grids. In this brief, based on the cascading failure model which considers both the network topology and electrical characteristics running in power grids, we study how the topological metrics affect the robustness of power grids. The topological metrics considered include both the connectivity of the network and the distribution of generators. We compare the results in typical complex network models and an IEEE 118-bus network. Moreover, by using the simulated annealing method, we find the optimal network topology to achieve the best network robustness, and compare the topological metrics before and after the optimization to verify our findings. The results show that, in order to enhance the robustness of power grids, it is better to make the network sparsely connected, and place the generators as hubs and decentralize these generators.									5	0	0	0	0	5			1549-7747	1558-3791		WOS:000454341300026		
J	Schweitzer, Eran; Scaglione, Anna								A Mathematical Programming Solution for Automatic Generation of Synthetic Power Flow Cases								IEEE TRANSACTIONS ON POWER SYSTEMS				34	1			729	741		10.1109/TPWRS.2018.2863266					JAN 2019	2019	A shortage of large power system data sets, as well as the frequent restrictions on sharing such models, have led to newfound interest in creating synthetic data that can be easily shared among researchers. This paper considers the problem of forming a power system test case from the constituent parts of realistic power grid samples. Starting from a topology, and samples of generation, load, and branches, we assemble systems while respecting the constraints imposed by a typical Optimal Power Flow problem. Expressed in this manner, the problem involves solving for permutations of the input data. Since permutations matrices are binary, the problem is linearized, allowing for a Mixed Integer Linear Problem formulation. The problem is further decomposed using the Alternating Direction Method of Multipliers as well as an Evolutionary Algorithm to facilitate scaling to larger system sizes. A post processing step is used to add shunt elements for reactive power planning. The resulting systems demonstrate statistically similar power flow behavior to reference systems. Finally, new analysis avenues, opened by synthesizing test cases according to the proposed method, are briefly introduced by creating fictitious systems with different topology models and examining how these affect power flow behavior.									0	0	0	0	0	0			0885-8950	1558-0679		WOS:000454252800067		
J	Huang, Jinyu; Jin, Xiaogang					Huang, Jinyu/0000-0001-8237-6324			Opinion formation on evolving and adaptive networks								JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT										013202	10.1088/1742-5468/aaf320					JAN 2019	2019	Members in a social group may change over time: a new member is recruited; a current member stops his or her position; a candidate supersedes a member of the group. Here we investigate the effects of changes of nodes on the dynamics of opinion formation. In our model, opinion formation is in two stages. In the first stage, a network evolves through a voting process that is used to select agents to add into the network, to remove from the network or to be replaced by other agents. Special rules for the voting process are necessary in the first stage. We focus on two rules, namely, majority rule and random rule. In the second stage, opinion formation takes place. We find that the majority rule generally foster consensus formation in comparison to the random rule. We also investigate the effects of changes of agents on two-party systems, in which there are two parties and opinions of members in the same party are close to each other. In particular, the effects of diversity of opinions for two-party systems are studied. A counterintuitive finding is that the diversity of opinions, instead of hindering consensus formation, facilitates consensus formation.									0	0	0	0	0	0			1742-5468			WOS:000455054100002		
J	Ma, Xiaojian; Ma, Yinghong					Ma, yinghong/0000-0002-1703-3330			The Local Triangle Structure Centrality Method to Rank Nodes in Networks								COMPLEXITY										9057194	10.1155/2019/9057194					2019	2019	Detecting influential spreaders had become a challenging and crucial topic so far due to its practical application in many areas, such as information propagation inhibition and disease dissemination control. Some traditional local based evaluation methods had given many discussions on ranking important nodes. In this paper, ranking nodes of networks continues to be discussed. A semilocal structures method for ranking nodes based on the degree and the neighbors' connections of the node is presented. The semilocal structures are regarded as the number of neighbors of the nodes and the connections between the node and its neighbors. We combined the triangle structure and the degree information of the neighbors to define the inner-outer spreading ability of the nodes and then summed the node neighbors' inner-outer spreading ability to be used as the local triangle structure centrality (LTSC). The LTSC avoids the defect pseudo denser connections in measuring the structure of neighbors. The performance of the proposed LTSC method is evaluated by comparing the spreading ability on both real-world and synthetic networks with the SIR model. The simulation results of the discriminability and the correctness compared with pairs of ranks (one is generated by SIR model and the others are generated by central nodes measures) show that LTSC outperforms some other local or semilocal methods in evaluating the node's influence in most cases, such as degree, betweenness, H-index, local centrality, local structure centrality, K-shell, and S-shell. The experiments prove that the LTSC is an efficient and accurate ranking method which provides a more reasonable evaluating index to rank nodes than some previous approaches.									0	0	0	0	0	0			1076-2787	1099-0526		WOS:000455753900001		
J	Kim, Joohyun; Kwon, Ohsung; Lee, Duk Hee					Kwon, Ohsung/0000-0002-0968-1215			Observing Cascade Behavior Depending on the Network Topology and Transaction Costs								COMPUTATIONAL ECONOMICS				53	1			207	225		10.1007/s10614-017-9738-9					JAN 2019	2019	The Internet, smartphones, Social Networking Service, and other IT goods have improved the overall quality of life, but created an over-connectedness with extremely low transaction costs in our society, amplifying latent social problems. In light of this, we demonstrate the main mechanism of information cascades in various network topologies using computational model that can consider autonomous agents, the adoption of others' decisions, and network topologies. Our findings reveal that: (1) lower transaction costs may amplify the occurrence of information cascades; (2) the network structure significantly affects the behavior of traders in terms of the individual and the whole market; and (3) highly spread trend-shift cascades can be observed in scale-free networks when the influence of a dominant agent's decision significantly affects the connected agents. Such findings highlight how a highly over-connected network has its critical shortcomings.									0	0	0	0	0	0			0927-7099	1572-9974		WOS:000455498900010		
J	Chen, Xingguang; Zhu, Zhentao								Interactional Effects Between Individual Heterogeneity and Collective Behavior in Complex Organizational Systems								COMPUTATIONAL ECONOMICS				53	1			289	313		10.1007/s10614-017-9731-3					JAN 2019	2019	Academics and practical practitioners increasingly recognize the complexity between individuals features,organizational structure and collective behavior. Yet research examining the effects between these elements remains fragmented and scarce. The purpose of this study is to explore the relationship between the components of individuals features and organizational behavior, with special focus on multi-hierarchy systems. A straightforward and comprehensive model named dynamic object interaction model is proposed to address these complex relations based on the idea of near decomposability. Computational simulation experiment shows that individual features have different impacts on the macro collective behavior. If the organizational members's behavior are stable and its type will not change, then homogeneous networks can alleviate the fluctuation of organizational output better than heterogeneous networks, while this results are not stand in unstable members context. In contrast, if the organizational members's type is varying constantly, then for specific networks structure, mixed type staff composition will be more beneficial for convergence of the organizational output than single type staff composition. Furthermore, optimal convergence interval of members is uncovered under dynamic context,there exist statistical significance between four typical organizational network models.Accordingly, the underlying mechanism are discussed to promote understanding for effective organizational redesign and managerial decision.									1	0	0	0	0	1			0927-7099	1572-9974		WOS:000455498900013		
J	Berry, George; Cameron, Christopher J.; Park, Patrick; Macy, Michael								The opacity problem in social contagion								SOCIAL NETWORKS				56				93	101		10.1016/j.socnet.2018.09.001					JAN 2019	2019	Many social phenomena can be modeled as cascades in networks, where nodes adopt a behavior in response to peers adopting. When studying cascades, researchers typically assume that the number of active peers when a node adopts is equivalent to the node's threshold for adoption. This assumption is rarely justified due to the "opacity problem": networked cascades reveal intervals which contain thresholds, rather than point estimates. Existing approaches take the maximum of each node's threshold interval, which biases models of social influence. Opacity is inevitable in many small graphs when using the threshold model, resulting from the networked process itself rather than data collection techniques. Using simulation, we extend this finding to the probabilistic SI (independent cascade) model. We confirm these theoretical results by studying 50 large hashtag cascades among 3.2 million Twitter users, finding that 20% of adoptions suffer from opacity. Different assumptions in response to opacity qualitatively change conclusions about peer influence. While opacity is a far-reaching problem, it can be addressed. Using information from nodes who have tightly bounded intervals allows building models to reduce error in estimating node thresholds.									0	0	0	0	0	0			0378-8733	1879-2111		WOS:000454966400009		
