PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	EY	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Li, Wen-Jing; Jiang, Luo-Luo; Gu, Changgui; Yang, Huijie								Influentials promote cooperation in spatial snowdrift games								JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT										063406	10.1088/1742-5468/aac91b					JUN 2018	2018	Social influence widely exists in human society where people may be a. ected by others in the process of decision making due to their personal prestige or majority rule. It is interesting to quantize the impact of the influential individuals on the evolution of cooperation. Here, we proposed a model where two types of players are introduced in snowdrift game (SG): normal individuals and influential individuals. The former are payoff-driven in case of lacking social influence. Whereas under the condition of social influence, the former will copy the latter's strategies strictly. Yet, the latter act as coordinators, who may compromise to be in accordance with the majority in order to orchestrate collective actions. The results show that an effective mechanism may be evoked by an appropriate population density of influential individuals. By investigating dynamic patterns of optimum value, we discover that cooperators invade defector clusters from the boundaries, and dominate defectors eventually. Moreover, we also studied the cooperation frequency of both types of individuals evolving over time. It is observed that normal individuals have higher cooperation frequency initially. Later, influential individuals have higher cooperation level than normal ones, and keep it after the system stabilizes. In the process of solving coordination problems, influential individuals contribute to maintenance of rules and orders, which induce cooperation. These results may provide an insight into understanding the evolution of the individual behaviors and social orders in respect of social influence.									1	0	0	0	0	1			1742-5468			WOS:000436022400001		
J	Yang, Han-Xin; Wu, Zhi-Xi				Wu, Zhi-Xi/B-2207-2009; Yang, Han-Xin/G-4757-2011	Wu, Zhi-Xi/0000-0002-2982-2177; Yang, Han-Xin/0000-0002-9642-9228			Enhancement of cooperation by giving high-degree neighbors more help								JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT										063407	10.1088/1742-5468/aac2fc					JUN 2018	2018	In this paper, we study the effect of preferential assistance on cooperation in the donation game. Cooperators provide benefits to their neighbors at some costs. Defectors pay no cost and do not distribute any benefits. The total contribution of a cooperator is fixed and he/she distributes his/her contribution unevenly to his/her neighbors. Each individual is assigned a weight that is the power of its degree, where the exponent a is an adjustable parameter. The amount that cooperator i contributes to a neighbor j is proportional to j's weight. Interestingly, we find that there exists an optimal value of alpha (which is positive), leading to the highest cooperation level. This phenomenon indicates that, to enhance cooperation, individuals could give high-degree neighbors more help, but only to a certain extent.									1	0	0	0	0	1			1742-5468			WOS:000436113800001		
J	Aral, Atakan; Ovatman, Tolga				Aral, Atakan/D-8734-2014; Ovatman, Tolga/N-9296-2013	Aral, Atakan/0000-0002-2281-8183; Ovatman, Tolga/0000-0001-5918-3145			A Decentralized Replica Placement Algorithm for Edge Computing								IEEE TRANSACTIONS ON NETWORK AND SERVICE MANAGEMENT				15	2			516	529		10.1109/TNSM.2017.2788945					JUN 2018	2018	As the devices that make up the Internet become more powerful, algorithms that orchestrate cloud systems are on the verge of putting more responsibility for computation and storage on these devices. In our current age of Big Data, dissemination and storage of data across end cloud devices is becoming a prominent problem subject to this expansion. In this paper, we propose a distributed data dissemination approach that relies on dynamic creation/replacement/removal of replicas guided by continuous monitoring of data requests coming from edge nodes of the underlying network. Our algorithm exploits geographical locality of data during the dissemination process due to the plenitude of common data requests that stem from the clients within a close proximity. Our results using both real-world and synthetic data demonstrate that a decentralized replica placement approach provides significant cost benefits compared to client side caching that is widely used in traditional distributed systems.									2	0	0	0	0	2			1932-4537			WOS:000435177300002		
J	Kuhnle, Alan; Alim, Md Abdul; Li, Xiang; Zhang, Huiling; Thai, My T.								Multiplex Influence Maximization in Online Social Networks With Heterogeneous Diffusion Models								IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS				5	2			418	429		10.1109/TCSS.2018.2813262					JUN 2018	2018	Motivated by online social networks that are linked together through overlapping users, we study the influence maximization problem on a multiplex, with each layer endowed with its own model of influence diffusion. This problem is a novel version of the influence maximization problem that necessitates new analysis incorporating the type of propagation on each layer of the multiplex. We identify a new property, generalized deterministic submodular, which when satisfied by the propagation in each layer, ensures that the propagation on the multiplex overall is submodular-for this case, we formulate influential seed finder (ISF), the greedy algorithm with approximation ratio (1 - 1/e). Since the size of a multiplex comprising multiple OSNs may encompass billions of users, we formulate an algorithm knapsack seeding of network (KSN) that runs on each layer of the multiplex in parallel. KSN takes an a-approximation algorithm A for the influence maximization problem on a single network as input, and has approximation ratio ((1 - epsilon)alpha)/((o + l)k) for arbitrary epsilon > 0, o is the number of overlapping users, and k is the number of layers in the multiplex. Experiments on real and synthesized multiplexes validate the efficacy of the proposed algorithms for the problem of influence maximization in the heterogeneous multiplex. Implementations of ISF and KSN are available at http://www.alankuhnle.com/papers/mim/mim.html.									3	0	0	0	0	3			2329-924X			WOS:000433380700011		
J	Mukherjee, Rajarshi; Mukherjee, Sumit; Sen, Subhabrata								DETECTION THRESHOLDS FOR THE beta-MODEL ON SPARSE GRAPHS								ANNALS OF STATISTICS				46	3			1288	1317		10.1214/17-AOS1585					JUN 2018	2018	In this paper, we study sharp thresholds for detecting sparse signals in beta-models for potentially sparse random graphs. The results demonstrate interesting interplay between graph sparsity, signal sparsity and signal strength. In regimes of moderately dense signals, irrespective of graph sparsity, the detection thresholds mirror corresponding results in independent Gaussian sequence problems. For sparser signals, extreme graph sparsity implies that all tests are asymptotically powerless, irrespective of the signal strength. On the other hand, sharp detection thresholds are obtained, up to matching constants, on denser graphs. The phase transitions mentioned above are sharp. As a crucial ingredient, we study a version of the higher criticism test which is provably sharp up to optimal constants in the regime of sparse signals. The theoretical results are further verified by numerical simulations.									0	0	0	0	0	0			0090-5364			WOS:000435502200013		
J	Kudo, Takanori; Kimura, Tomotaka; Inoue, Yoshiaki; Aman, Hirohisa; Hirata, Kouji								Stochastic modeling of self-evolving botnets with vulnerability discovery								COMPUTER COMMUNICATIONS				124				101	110		10.1016/j.comcom.2018.04.010					JUN 2018	2018	Machine learning techniques have been actively studied and achieved significant performance improvements in various kinds of tasks. While we benefit from such techniques in many ways, they can be a serious security threat to the Internet if malicious attackers become able to utilize them to discover unknown software vulnerabilities. This paper introduces a new concept of self-evolving botnets, where computing resources of infected hosts are exploited to discover unknown vulnerabilities in non-infected hosts and the botnets evolve autonomously. We provide a stochastic epidemic model for the self-evolving botnets, and show its behaviors through numerical and simulation experiments.									0	0	0	0	0	0			0140-3664	1873-703X		WOS:000433642200008		
J	Smaldino, Paul E.; D'Souza, Raissa M.; Maoz, Zeev					Smaldino, Paul/0000-0002-7133-5620			Resilience by structural entrenchment: Dynamics of single-layer and multiplex networks following sudden changes to tie costs								NETWORK SCIENCE				6	2			157	175		10.1017/nws.2017.35					JUN 2018	2018	We examine a model of network formation in single-layer and multiplex networks in which individuals have positive incentives for social ties, closed triangles, and spillover edges. In particular, we investigate the influence of shocks to the network in which the cost of social ties changes after an initial equilibrium. We highlight the emergence of structural entrenchment: the retention of structural features, such as closed triangles and spillover edges, which are formed under historically different conditions from those currently driving network evolution. This work has broad implications for understanding path dependence in the structure and dynamics of single-layer and multiplex networks.									2	0	0	2	0	2			2050-1242	2050-1250		WOS:000433948000001		
J	Cooper, Barry; Lewis-Pye, Andrew E. M.; Li, Angsheng; Pan, Yicheng; Yong, Xi								Establishing social cooperation: The role of hubs and community structure								NETWORK SCIENCE				6	2			251	264		10.1017/nws.2018.3					JUN 2018	2018	Prisoner's Dilemma (PD) games have become a well-established paradigm for studying the mechanisms by which cooperative behavior may evolve in societies consisting of selfish individuals. Recent research has focused on the effect of spatial and connectivity structure in promoting the emergence of cooperation in scenarios where individuals play games with their neighbors, using simple "memoryless" rules to decide their choice of strategy in repeated games. While heterogeneity and structural features such as clustering have been seen to lead to reasonable levels of cooperation in very restricted settings, no conditions on network structure have been established, which robustly ensure the emergence of cooperation in a manner that is not overly sensitive to parameters such as network size, average degree, or the initial proportion of cooperating individuals. Here, we consider a natural random network model, with parameters that allow us to vary the level of "community" structure in the network, as well as the number of high degree hub nodes. We investigate the effect of varying these structural features and show that, for appropriate choices of these parameters, cooperative behavior does now emerge in a truly robust fashion and to a previously unprecedented degree. The implication is that cooperation (as modelled here by PD games) can become the social norm in societal structures divided into smaller communities, and in which hub nodes provide the majority of inter-community connections.									0	0	0	0	0	0			2050-1242	2050-1250		WOS:000433948000005		
J	Badham, Jennifer; Kee, Frank; Hunter, Ruth F.					Badham, Jennifer/0000-0002-4171-3897			Simulating network intervention strategies: Implications for adoption of behaviour								NETWORK SCIENCE				6	2			265	280		10.1017/nws.2018.4					JUN 2018	2018	This study uses simulation over real and artificial networks to compare the eventual adoption outcomes of network interventions, operationalized as idealized contagion processes with different sets of seeds. While the performance depends on the details of both the network and behaviour adoption mechanisms, interventions with seeds that are central to the network are more effective than random selection in the majority of simulations, with faster or more complete adoption throughout the network. These results provide additional theoretical justification for utilizing relevant network information in the design of public health behavior interventions.									1	0	0	0	0	1			2050-1242	2050-1250		WOS:000433948000006		
J	Clement, Julien; Shipilov, Andrew; Galunic, Charles								Brokerage as a Public Good: The Externalities of Network Hubs for Different Formal Roles in Creative Organizations								ADMINISTRATIVE SCIENCE QUARTERLY				63	2			251	286		10.1177/0001839217708984					JUN 2018	2018	Although much is known about how brokerage positions in social networks help individuals improve their own performance, we know little about the impact of brokers on those around them. Our study investigates brokerage as a public good. We focus on the positive and negative externalities of specific kinds of brokers: "hubs,'' who act as the main interfaces between members of their own network community ("network neighbors'') and members of other communities. Because hubs access diverse knowledge and perspectives, they create positive externalities by providing novel ideas to their network neighbors. But hubs also generate negative externalities: extensive cross-community activity puts heavy demands on their attention and time, so that hubs may not provide strong commitment to their neighbors' projects. Because of this, network neighbors experience different externalities from hubs depending on their own formal role in projects. We use insights from our fieldwork in the French television game show industry to illustrate the mechanisms at play, and we test our theory with archival data on this industry from 1995 to 2012. Results suggest that the positive externalities of hubs help their neighbors contribute to the success of projects when these neighbors hold creativity-focused roles; yet the negative externalities of hubs hinder their neighbors' contributions when they hold efficiency-focused roles.									5	0	0	0	0	5			0001-8392	1930-3815		WOS:000431955700005		
J	Jelisavcic, Vladisav; Stojkovic, Ivan; Milutinovic, Veljko; Obradovic, Zoran				Stojkovic, Ivan/J-6208-2019	Stojkovic, Ivan/0000-0002-5957-7395			Fast learning of scale-free networks based on Cholesky factorization								INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS				33	6			1322	1339		10.1002/int.21984					JUN 2018	2018	Recovering network connectivity structure from high-dimensional observations is of increasing importance in statistical learning applications. A prominent approach is to learn a Sparse Gaussian Markov Random Field by optimizing regularized maximum likelihood, where the sparsity is induced by imposing L-1 norm on the entries of a precision matrix. In this article, we shed light on an alternative objective, where instead of precision, its Cholesky factor is penalized by the L-1 norm. We show that such an objective criterion possesses attractive properties that allowed us to develop a very fast Scale-Free Networks Estimation Through Cholesky factorization (SNETCH) optimization algorithm based on coordinate descent, which is highly parallelizable and can exploit an active set approach. The approach is particularly suited for problems with structures that allow sparse Cholesky factor, an important example being scale-free networks. Evaluation on synthetically generated examples and high-impact applications from a biomedical domain of up to more than 900,000 variables provides evidence that for such tasks the SNETCH algorithm can learn the underlying structure more accurately, and an order of magnitude faster than state-of-the-art approaches based on the L-1 penalized precision matrix.									0	0	0	0	0	0			0884-8173	1098-111X		WOS:000430391700010		
J	Zhou, Xiaoping; Liang, Xun; Du, Xiaoyong; Zhao, Jichao				Zhou, Xiaoping/L-2980-2019	Zhou, Xiaoping/0000-0001-5278-6576			Structure Based User Identification across Social Networks								IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING				30	6			1178	1191		10.1109/TKDE.2017.2784430					JUN 1 2018	2018	Identification of anonymous identical users of cross-platforms refers to the recognition of the accounts belonging to the same individual among multiple Social Network (SN) platforms. Evidently, cross-platform exploration may help solve many problems in social computing, in both theory and practice. However, it is still an intractable problem due to the fragmentation, inconsistency, and disruption of the accessible information among SNs. Different from the efforts implemented on user profiles and users' content, many studies have noticed the accessibility and reliability of network structure in most of the SNs for addressing this issue. Although substantial achievements have been made, most of the current network structure-based solutions, requiring prior knowledge of some given identified users, are supervised or semi-supervised. It is laborious to label the prior knowledge manually in some scenarios where prior knowledge is hard to obtain. Noticing that friend relationships are reliable and consistent in different SNs, we proposed an unsupervised scheme, termed Friend Relationship-based User Identification algorithm without Prior knowledge (FRUI-P). The FRUI-P first extracts the friend feature of each user in an SN into friend feature vector, and then calculates the similarities of all the candidate identical users between two SNs. Finally, a one-to-one map scheme is developed to identify the users based on the similarities. Moreover, FRUI-P is proved to be efficient theoretically. Results of extensive experiments demonstrated that FRUI-P performs much better than current state-of-art network structure-based algorithm without prior knowledge. Due to its high precision, FRUI-P can additionally be utilized to generate prior knowledge for supervised and semi-supervised schemes. In applications, the unsupervised anonymous identical user identification method accommodates more scenarios where the seed users are unobtainable.									6	1	0	0	0	7			1041-4347	1558-2191		WOS:000431441200013		
J	Kim, Sang-Yoon; Lim, Woochang								Effect of spike-timing-dependent plasticity on stochastic burst synchronization in a scale-free neuronal network								COGNITIVE NEURODYNAMICS				12	3			315	342		10.1007/s11571-017-9470-0					JUN 2018	2018	We consider an excitatory population of subthreshold Izhikevich neurons which cannot fire spontaneously without noise. As the coupling strength passes a threshold, individual neurons exhibit noise-induced burstings. This neuronal population has adaptive dynamic synaptic strengths governed by the spike-timing-dependent plasticity (STDP). However, STDP was not considered in previous works on stochastic burst synchronization (SBS) between noise-induced burstings of sub-threshold neurons. Here, we study the effect of additive STDP on SBS by varying the noise intensity D in the Barabasi-Albert scale-free network (SFN). One of our main findings is a Matthew effect in synaptic plasticity which occurs due to a positive feedback process. Good burst synchronization (with higher bursting measure) gets better via long-term potentiation (LTP) of synaptic strengths, while bad burst synchronization (with lower bursting measure) gets worse via long-term depression (LTD). Consequently, a step-like rapid transition to SBS occurs by changing D, in contrast to a relatively smooth transition in the absence of STDP. We also investigate the effects of network architecture on SBS by varying the symmetric attachment degree and the asymmetry parameter in the SFN, and Matthew effects are also found to occur by varying l' and Delta l Furthermore, emergences of LTP and LTD of synaptic strengths are investigated in details via our own microscopic methods based on both the distributions of time delays between the burst onset times of the pre- and the post-synaptic neurons and the pair-correlations between the pre- and the post-synaptic instantaneous individual burst rates (IIBRs). Finally, a multiplicative STDP case (depending on states) with soft bounds is also investigated in comparison with the additive STDP case (independent of states) with hard bounds. Due to the soft bounds, a Matthew effect with some quantitative differences is also found to occur for the case of multiplicative STDP.									4	0	0	1	0	4			1871-4080	1871-4099		WOS:000431919300005	29765480	
J	Fosdick, Bailey K.; Larremore, Daniel B.; Nishimura, Joel; Ugander, Johan								Configuring Random Graph Models with Fixed Degree Sequences								SIAM REVIEW				60	2			315	355		10.1137/16M1087175					JUN 2018	2018	Random graph null models have found widespread application in diverse research communities analyzing network datasets, including social, information, and economic networks, as well as food webs, protein-protein interactions, and neuronal networks. The most popular random graph null models, called configuration models, are defined as uniform distributions over a space of graphs with a fixed degree sequence. Commonly, properties of an empirical network are compared to properties of an ensemble of graphs from a configuration model in order to quantify whether empirical network properties are meaningful or whether they are instead a common consequence of the particular degree sequence. In this work we study the subtle but important decisions underlying the specification of a configuration model, and we investigate the role these choices play in graph sampling procedures and a suite of applications. We place particular emphasis on the importance of specifying the appropriate graph labeling-stub-labeled or vertex-labeled-under which to consider a null model, a choice that closely connects the study of random graphs to the study of random contingency tables. We show that the choice of graph labeling is inconsequential for studies of simple graphs, but can have a significant impact on analyses of multigraphs or graphs with self-loops. The importance of these choices is demonstrated through a series of three in-depth vignettes, analyzing three different network datasets under many different configuration models and observing substantial differences in study conclusions under different models. We argue that in each case, only one of the possible configuration models is appropriate. While our work focuses on undirected static networks, it aims to guide the study of directed networks, dynamic networks, and all other network contexts that are suitably studied through the lens of random graph null models.									8	0	0	2	0	8			0036-1445	1095-7200		WOS:000431395700002		
J	Xie, Huijuan; Gong, Yubing; Wang, Baoying								Channel Noise-Enhanced Synchronization Transitions Induced by Time Delay in Adaptive Neuronal Networks with Spike-Timing-Dependent Plasticity								FLUCTUATION AND NOISE LETTERS				17	2					1850011	10.1142/S0219477518500116					JUN 2018	2018	In this paper, we numerically study the effect of channel noise on synchronization transitions induced by time delay in adaptive scale-free Hodgkin-Huxley neuronal networks with spiketiming-dependent plasticity (STDP). It is found that synchronization transitions by time delay vary as channel noise intensity is changed and become most pronounced when channel noise intensity is optimal. This phenomenon depends on STDP and network average degree, and it can be either enhanced or suppressed as network average degree increases depending on channel noise intensity. These results show that there are optimal channel noise and network average degree that can enhance the synchronization transitions by time delay in the adaptive neuronal networks. These findings could be helpful for better understanding of the regulation effect of channel noise on synchronization of neuronal networks. They could find potential implications for information transmission in neural systems.									1	0	0	0	0	1			0219-4775	1793-6780		WOS:000431272600002		
J	Luna, Sergio; Pennock, Michael J.								Social media applications and emergency management: A literature review and research agenda								INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION				28				565	577		10.1016/j.ijdrr.2018.01.006					JUN 2018	2018	Social media applications have proven to be a dependable communication channel even when traditional methods fail. Their application to emergency management offers new benefits to the domain. For instance, analysis of information as the event unfolds may increase situational awareness, news and alerts may reach larger audiences in less time and decision makers may monitor public activities as well as coordinate with stakeholders. With such benefits, it seems the adoption of social media applications to emergency management should be automatic. However, their implementation introduces risks as well. To better understand the benefits and challenges, a review and analysis of the literature regarding the application of social media to emergency management was conducted. Identified research gaps were mapped into social and technological challenges. These challenges were then analyzed to set research directions for practitioners and researchers.									2	0	0	0	0	2			2212-4209			WOS:000430284000051		
J	Qian, Jiang-Hai								Crossover transition in the fluctuation of Internet								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				407	412		10.1016/j.physa.2018.02.020					JUN 1 2018	2018	The inconsistent fluctuation behavior of Internet predicted by preferential attachment(PA) and Gibrat's law requires empirical investigations on the actual system. By using the interval-tunable Gibrat's law statistics, we find the actual fluctuation, characterized by the conditional standard deviation of the degree growth rate, changes with the interval length and displays a crossover transition from PA type to Gibrat's law type, which has not yet been captured by any previous models. We characterize the transition dynamics quantitatively and determine the applicative range of PA and Gibrat's law. The correlation analysis indicates the crossover transition may be attributed to the accumulative correlation between the internal links. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0378-4371	1873-2119		WOS:000428493900037		
J	Bai, Yanan; Huang, Ning; Sun, Lina								A key heterogeneous structure of fractal networks based on inverse renormalization scheme								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				67	74		10.1016/j.physa.2018.02.004					JUN 1 2018	2018	Self-similarity property of complex networks was found by the application of renormalization group theory. Based on this theory, network topologies can be classified into universality classes in the space of configurations. In return, through inverse renormalization scheme, a given primitive structure can grow into a pure fractal network, then adding different types of shortcuts, it exhibits different characteristics of complex networks. However, the effect of primitive structure on networks structural property has received less attention. In this paper, we introduce a degree variance index to measure the dispersion of nodes degree in the primitive structure, and investigate the effect of the primitive structure on network structural property quantified by network efficiency. Numerical simulations and theoretical analysis show a primitive structure is a key heterogeneous structure of generated networks based on inverse renormalization scheme, whether or not adding shortcuts, and the network efficiency is positively correlated with degree variance of the primitive structure. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0378-4371	1873-2119		WOS:000428493900007		
J	Ferreira, G. D.; Viswanathan, G. M.; da Silva, L. R.; Herrmann, H. J.								Surname complex network for Brazil and Portugal								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				198	207		10.1016/j.physa.2018.02.008					JUN 1 2018	2018	We present a study of social networks based on the analysis of Brazilian and Portuguese family names (surnames). We construct networks whose nodes are names of families and whose edges represent parental relations between two families. From these networks we extract the connectivity distribution, clustering coefficient, shortest path and centrality. We find that the connectivity distribution follows an approximate power law. We associate the number of hubs, centrality and entropy to the degree of miscegenation in the societies in both countries. Our results show that Portuguese society has a higher miscegenation degree than Brazilian society. All networks analyzed lead to approximate inverse square power laws in the degree distribution. We conclude that the thermodynamic limit is reached for small networks (3 or 4 thousand nodes). The assortative mixing of all networks is negative, showing that the more connected vertices are connected to vertices with lower connectivity. Finally, the network of surnames presents some small world characteristics. (c) 2018 Elsevier B.V. All rights reserved.									2	0	0	0	0	2			0378-4371	1873-2119		WOS:000428493900019		
J	Biro, T. S.; Neda, Z.				Biro, Tamas S/A-9641-2012; Neda, Zoltan/C-3754-2011	Biro, Tamas S/0000-0001-6188-8478; 			Unidirectional random growth with resetting								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				335	361		10.1016/j.physa.2018.02.078					JUN 1 2018	2018	We review stochastic processes without detailed balance condition and derive their H-theorem. We obtain stationary distributions and investigate their stability in terms of generalized entropic distances beyond the Kullback-Leibler formula. A simple stochastic model with local growth rates and direct resetting to the ground state is investigated and applied to various networks, scientific citations and Facebook popularity, hadronic yields in high energy particle reactions, income and wealth distributions, biodiversity and settlement size distributions. (C) 2018 Elsevier B.V. All rights reserved.									3	0	0	0	0	3			0378-4371	1873-2119		WOS:000428493900033		
J	Dahlqvist, Carl-Henrik; Gnabo, Jean-Yves					Dahlqvist, Carl-Henrik/0000-0003-4994-9244			Effective network inference through multivariate information transfer estimation								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				376	394		10.1016/j.physa.2018.02.053					JUN 1 2018	2018	Network representation has steadily gained in popularity over the past decades. In many disciplines such as finance, genetics, neuroscience or human travel to cite a few, the network may not directly be observable and needs to be inferred from time-series data, leading to the issue of separating direct interactions between two entities forming the network from indirect interactions coming through its remaining part. Drawing on recent contributions proposing strategies to deal with this problem such as the so-called "global silencing" approach of Barzel and Barabasi or "network deconvolution" of Feizi et al. (2013), we propose a novel methodology to infer an effective network structure from multivariate conditional information transfers. Its core principal is to test the information transfer between two nodes through a step-wise approach by conditioning the transfer for each pair on a specific set of relevant nodes as identified by our algorithm from the rest of the network. The methodology is model free and can be applied to high-dimensional networks with both inter-lag and intra-lag relationships. It outperforms state-of-the-art approaches for eliminating the redundancies and more generally retrieving simulated artificial networks in our Monte-Carlo experiments. We apply the method to stock market data at different frequencies (15 min, 1 h, 1 day) to retrieve the network of US largest financial institutions and then document how bank's centrality measurements relate to bank's systemic vulnerability. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0378-4371	1873-2119		WOS:000428493900035		
J	Huang, Changwei; Dai, Qionglin; Han, Wenchen; Feng, Yuee; Cheng, Hongyan; Li, Haihong					, Wenchen/0000-0001-5899-3832			Effects of heterogeneous convergence rate on consensus in opinion dynamics								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				428	435		10.1016/j.physa.2018.02.026					JUN 1 2018	2018	The Deffuant model has attracted much attention in the study of opinion dynamics. Here, we propose a modified version by introducing into the model a heterogeneous convergence rate which is dependent on the opinion difference between interacting agents and a tunable parameter kappa. We study the effects of heterogeneous convergence rate on consensus by investigating the probability of complete consensus, the size of the largest opinion cluster, the number of opinion clusters, and the relaxation time. We find that the decrease of the convergence rate is favorable to decreasing the confidence threshold for the population to always reach complete consensus, and there exists optimal kappa resulting in the minimal bounded confidence threshold. Moreover, we find that there exists a window before the threshold of confidence in which complete consensus may be reached with a nonzero probability when kappa is not too large. We also find that, within a certain confidence range, decreasing the convergence rate will reduce the relaxation time, which is somewhat counterintuitive. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0378-4371	1873-2119		WOS:000428493900040		
J	Yuan, Xinpeng; Wang, Fang; Xue, Yakui; Liu, Maoxing								Global stability of an SIR model with differential infectivity on complex networks								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				443	456		10.1016/j.physa.2018.02.065					JUN 1 2018	2018	In this paper, an SIR model with birth and death on complex networks is analyzed, where infected individuals are divided into m groups according to their infection and contact between human is treated as a scale-free social network. We obtain the basic reproduction number R-0 as well as the effects of various immunization schemes. The results indicate that the disease-free equilibrium is locally and globally asymptotically stable in some conditions, otherwise disease-free equilibrium is unstable and exists an unique endemic equilibrium that is globally asymptotically stable. Our theoretical results are confirmed by numerical simulations and a promising way for infectious diseases control is suggested. (C) 2018 Elsevier B.V. All rights reserved.									0	0	0	0	0	0			0378-4371	1873-2119		WOS:000428493900042		
J	Jiang, Zhong-Yuan; Liu, Zhi-Quan; He, Xuan; Ma, Jian-Feng								Cascade phenomenon against subsequent failures in complex networks								PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS				499				472	480		10.1016/j.physa.2018.02.071					JUN 1 2018	2018	Cascade phenomenon may lead to catastrophic disasters which extremely imperil the network safety or security in various complex systems such as communication networks, power grids, social networks and so on. In some flow-based networks, the load of failed nodes can be redistributed locally to their neighboring nodes to maximally preserve the traffic oscillations or large-scale cascading failures. However, in such local flow redistribution model, a small set of key nodes attacked subsequently can result in network collapse. Then it is a critical problem to effectively find the set of key nodes in the network. To our best knowledge, this work is the first to study this problem comprehensively. We first introduce the extra capacity for every node to put up with flow fluctuations from neighbors, and two extra capacity distributions including degree based distribution and average distribution are employed. Four heuristic key nodes discovering methods including High-Degree-First (HDF), Low-Degree-First (LDF), Random and Greedy Algorithms (GA) are presented. Extensive simulations are realized in both scale-free networks and random networks. The results show that the greedy algorithm can efficiently find the set of key nodes in both scale-free and random networks. Our work studies network robustness against cascading failures from a very novel perspective, and methods and results are very useful for network robustness evaluations and protections. (C) 2018 Elsevier B.V. All rights reserved.									3	0	0	0	0	3			0378-4371	1873-2119		WOS:000428493900044		
